596.242 4340.89 20.7156 0.0330000 20.6351 0.0240000 20.5774 0.0190000     3.87748   0.0355686
3785.78 4342.06 23.3796 0.0310000 23.0091 0.0150000 22.8544 0.0240000     14.9979   0.0209074
773.722 4342.72 21.9526 0.0200000 21.7601 0.0160000 21.6584 0.0200000     8.37012   0.0258063
3220.06 4354.78 19.9886 0.0180000 19.7661 0.0160000 19.5744 0.0160000     7.77858   0.0799681
1391.09 4360.25 21.3996 0.0270000 21.1281 0.0150000 21.0454 0.0140000     10.1562   0.0450543
2747.88 4373.64 24.0466 0.0520000 23.6961 0.0310000 23.5184 0.0290000     16.2268   0.0155080
4532.02 4379.58 23.5886 0.0360000 23.3121 0.0300000 23.1734 0.0250000     13.5995   0.0156936
1334.08 4392.65 16.9046 0.0480000 16.7501 0.0300000 16.5584 0.0270000     2.75166    0.358062
5090.75 4430.90 17.9376 0.0350000 17.8371 0.0200000 17.7164 0.0190000     2.90691    0.169904
1269.37 4435.68 18.6946 0.0180000 18.4781 0.0150000 18.3954 0.0180000     6.96599    0.163993
1591.18 4437.84 16.7186 0.0480000 16.4261 0.0410000 16.2944 0.0230000     7.12659    0.721981
3533.42 4444.51 17.8076 0.0280000 17.4341 0.0200000 17.2984 0.0130000     9.86064    0.451638
3397.61 4454.77 17.8636 0.0190000 17.7611 0.0150000 17.7034 0.0200000     2.91638    0.175856
4138.56 4500.17 21.6826 0.0180000 21.3661 0.0160000 21.1354 0.0150000     11.7218   0.0445513
2998.90 4511.22 23.3006 0.0390000 22.9941 0.0140000 22.8114 0.0230000     13.4445   0.0186171
3649.38 4516.22 20.6076 0.0220000 20.0731 0.0220000 19.8364 0.0160000     17.9808    0.159070
3894.63 4526.44 19.9796 0.0300000 19.5631 0.0250000 19.2964 0.0260000     13.9504    0.155204
4460.56 4541.58 23.2826 0.0240000 23.0191 0.0190000 22.9144 0.0270000     12.5571   0.0171541
4127.46 4563.94 22.7236 0.0200000 22.4831 0.0200000 22.2784 0.0160000     10.6672   0.0198494
2452.30 4588.21 20.4726 0.0350000 20.3421 0.00800000 20.2164 0.0250000     5.22552   0.0475392
4485.55 4598.08 16.7246 0.0720000 16.4591 0.0600000 16.2704 0.0260000     6.01907    0.633023
3985.08 4622.56 25.1386 0.0600000 24.7281 0.0310000 24.5314 0.0400000     20.0477   0.0118442
1702.10 4626.58 21.0806 0.0190000 21.0271 0.0160000 20.9184 0.0130000     3.49440   0.0266325
2494.22 4639.24 17.8846 0.0320000 17.6421 0.0130000 17.5424 0.0180000     6.60901    0.270032
4621.21 4652.30 21.6566 0.0240000 21.3671 0.0250000 21.2104 0.0180000     10.8719   0.0416094
418.651 4669.02 21.4606 0.0320000 21.3431 0.0330000 21.3124 0.0260000     5.71276   0.0265182
2522.38 4671.53 19.0316 0.0250000 18.7241 0.0150000 18.6324 0.0170000     9.97166    0.177217
3439.37 4674.04 22.4796 0.0290000 22.1311 0.0270000 21.9364 0.0260000     13.2980   0.0308458
4464.33 4683.67 16.9416 0.0280000 16.8931 0.0190000 16.6784 0.0250000    0.284263    0.241430
263.225 4697.15 18.9316 0.0350000 18.7621 0.0280000 18.6994 0.0280000     5.69949    0.128577
4352.76 4701.93 22.7816 0.0170000 22.7091 0.0230000 22.5994 0.0210000     7.46436   0.0137397
2089.95 4747.06 17.9476 0.0310000 17.8421 0.0270000 17.7904 0.0250000     3.06611    0.171222
831.962 4760.45 21.9926 0.0160000 21.7931 0.0210000 21.6784 0.0200000     8.61076   0.0258130
3795.37 4798.69 21.9186 0.0190000 21.5461 0.0160000 21.3074 0.0190000     13.5978   0.0465455
2014.54 4808.29 18.9176 0.0230000 18.8041 0.0160000 18.7384 0.0110000     3.98427    0.106990
4107.04 4847.71 17.7506 0.0200000 17.5181 0.0170000 17.4484 0.0120000     6.11069    0.282061
2423.38 4870.46 19.2406 0.0310000 18.9021 0.0210000 18.7684 0.0170000     11.0611    0.175172
2513.35 4933.84 16.5756 0.0740000 16.5201 0.0790000 16.2654 0.0330000   -0.278464    0.307483
3414.36 4949.44 20.3976 0.0190000 20.0571 0.0250000 19.9164 0.0140000     11.8647   0.0950511
585.563 4966.89 18.2026 0.0420000 18.0051 0.0320000 17.9534 0.0180000     6.04525    0.190553
2558.18 4975.71 19.6136 0.0360000 19.2861 0.0320000 19.1734 0.0180000     10.9855    0.144802
3336.30 4984.29 21.6776 0.0200000 21.5631 0.0140000 21.4304 0.0200000     5.89933   0.0236173
3521.17 5008.88 14.1986 0.0250000 14.0971 0.0200000 14.1574 0.0160000     0.00000     0.00000
710.132 5038.53 22.3256 0.0220000 22.2661 0.0280000 22.1374 0.0190000     6.10158   0.0157309
4015.05 5041.41 17.2886 0.0210000 17.0521 0.0120000 16.8814 0.0150000     5.43642    0.376892
898.554 5068.30 22.5106 0.0230000 22.2921 0.0250000 22.1264 0.0350000     9.77083   0.0207644
3801.32 5137.63 23.6776 0.0290000 23.3681 0.0270000 23.2244 0.0310000     14.4743   0.0163404
767.461 5142.02 18.8266 0.0350000 18.6811 0.0340000 18.6564 0.0250000     4.89551    0.126210
3847.28 5181.10 20.9946 0.0270000 20.6541 0.0230000 20.4874 0.0160000     11.9331   0.0678741
1891.73 5182.98 21.6076 0.0170000 21.3711 0.0220000 21.2324 0.0200000     9.24686   0.0358305
3283.17 5295.38 24.3586 0.0520000 24.0531 0.0760000 23.9874 0.0420000     16.0275   0.0126602
1423.59 5316.11 22.6636 0.0360000 22.4161 0.0230000 22.2414 0.0270000     10.7523   0.0209501
3917.87 5350.87 16.7656 0.0500000 16.6441 0.0770000 16.2954 0.0200000     1.69557    0.347269
1663.61 5354.54 20.2386 0.0390000 20.1211 0.0270000 20.0434 0.0200000     4.66909   0.0514616
447.963 5403.83 16.5706 0.0600000 16.5911 0.0590000 16.3524 0.0220000    -2.03714    0.236885
4312.89 5423.38 18.6876 0.0220000 18.4651 0.0210000 18.3264 0.0140000     7.14387    0.166897
122.346 5436.74 22.1586 0.0200000 22.1131 0.0280000 21.9114 0.0330000     5.39755   0.0162747
1191.76 5481.09 23.6356 0.0600000 23.3851 0.0400000 23.2124 0.0270000     13.1901   0.0145816
871.700 5521.20 20.0296 0.0250000 19.9021 0.0260000 19.8454 0.0240000     4.79692   0.0593277
3471.28 5577.53 18.1116 0.0230000 17.9091 0.0260000 17.8154 0.0160000     6.13421    0.198895
111.907 5579.73 18.3296 0.0410000 18.2071 0.0430000 18.1814 0.0310000     3.84948    0.151506
4373.79 5583.37 22.5636 0.0270000 22.3081 0.0230000 22.1484 0.0200000     10.8470   0.0227612
4225.71 5635.25 22.6526 0.0230000 22.4641 0.0310000 22.2834 0.0250000     9.46714   0.0183917
3208.60 5643.78 18.3546 0.0240000 18.0581 0.0270000 17.9504 0.0150000     8.78817    0.245175
4001.90 5649.16 20.9716 0.0230000 20.7731 0.0280000 20.5864 0.0180000     7.63569   0.0451692
929.916 5696.35 15.9456 0.0820000 15.7811 0.0580000 15.7044 0.0450000     2.74970    0.743392
3785.36 5772.10 18.0226 0.0160000 17.7651 0.0280000 17.7024 0.0200000     7.22935    0.261949
1325.61 5809.75 23.6496 0.0570000 23.2961 0.0360000 23.2254 0.0280000     15.2628   0.0181314
1261.60 5820.63 16.2536 0.0800000 15.7971 0.0190000 15.9264 0.0320000     0.00000     0.00000
1606.81 5822.39 20.2166 0.0330000 19.9141 0.0380000 19.8194 0.0190000     10.5440   0.0920455
2894.79 5829.36 22.1056 0.0440000 21.7991 0.0340000 21.6604 0.0140000     11.7389   0.0337646
2777.65 5876.00 16.6246 0.0600000 16.5351 0.0580000 16.3024 0.0180000    0.661824    0.338092
3940.10 5931.60 23.3746 0.0480000 23.0701 0.0410000 22.9664 0.0340000     13.5959   0.0180752
3188.60 5940.17 22.2756 0.0360000 21.9851 0.0360000 21.8274 0.0240000     11.4465   0.0288350
1650.07 6041.70 20.3826 0.0390000 20.1931 0.0380000 20.0874 0.0270000     6.92978   0.0595094
2587.00 6062.39 21.6886 0.0300000 21.4741 0.0290000 21.2924 0.0250000     8.66479   0.0311746
2625.09 6098.13 15.9206 0.0810000 15.7721 0.0650000 15.9824 0.0610000     2.11903    0.697999
3462.80 6155.34 17.2946 0.0250000 17.0621 0.0220000 16.9794 0.0150000     5.34427    0.370859
2321.77 6270.96 19.2076 0.0320000 19.1201 0.0410000 19.0394 0.0190000     3.12363   0.0799259
3652.61 6312.60 21.0056 0.0310000 20.7651 0.0360000 20.6174 0.0220000     8.95372   0.0498903
4058.94 6556.43 21.8936 0.0210000 21.6311 0.0270000 21.4924 0.0260000     10.2581   0.0328067
1789.28 109.696 22.8186 0.0440000 22.3731 0.0450000 22.2964 0.0220000     16.4540   0.0358251
1690.17 128.984 19.1726 0.0290000 19.0301 0.0320000 18.9584 0.0290000     5.04475    0.100940
2109.52 212.011 21.2086 0.0420000 21.0511 0.0390000 20.9644 0.0260000     6.57240   0.0345204
1796.91 215.333 17.5586 0.0330000 17.3731 0.0310000 17.2374 0.0350000     4.65200    0.269367
2243.03 261.249 18.1406 0.0440000 17.9621 0.0330000 17.9364 0.0280000     5.42353    0.187210
2774.14 269.600 19.2426 0.0400000 19.0821 0.0400000 19.0634 0.0360000     5.64159    0.103323
2710.09 369.817 25.3426 0.0940000 25.0971 0.0730000 24.6714 0.0700000     0.00000     0.00000
1761.28 421.246 19.3826 0.0650000 19.2961 0.0450000 19.2544 0.0560000     3.14751   0.0728834
3223.08 430.026 21.9976 0.0330000 21.9841 0.0260000 21.7844 0.0340000     4.35695   0.0161204
3223.04 472.448 19.2876 0.0330000 19.0851 0.0290000 18.9814 0.0210000     6.95201    0.117115
3702.26 487.089 21.2596 0.0370000 21.1381 0.0320000 21.0494 0.0230000     5.57325   0.0292926
2184.45 559.906 17.6076 0.0260000 16.6361 0.0290000 16.2854 0.0370000     0.00000     0.00000
1794.20 566.530 24.7966 0.0820000 23.4241 0.0380000 22.6234 0.0330000     46.3125    0.212182
3263.09 661.617 19.3506 0.0300000 19.0311 0.0310000 18.9494 0.0220000     10.5590    0.159868
1485.93 698.768 24.3576 0.0760000 24.5741 0.0530000 24.4964 0.0430000     0.00000     0.00000
4775.13 711.345 22.9656 0.0290000 22.6271 0.0300000 22.5314 0.0300000     13.6115   0.0237369
1742.54 731.224 22.8386 0.0410000 21.1851 0.0360000 20.4054 0.0430000     0.00000     0.00000
3255.34 735.460 20.5436 0.0350000 20.3011 0.0220000 20.2234 0.0260000     8.64396   0.0641398
3401.89 783.041 24.6466 0.0480000 24.2411 0.0390000 24.1824 0.0580000     18.7980   0.0140444
4690.51 835.424 22.7256 0.0280000 22.3971 0.0250000 22.2534 0.0350000     13.0414   0.0259902
2961.16 840.421 21.1526 0.0390000 20.9721 0.0340000 20.8954 0.0280000     7.20515   0.0387470
1170.53 845.167 23.5196 0.0560000 22.5581 0.0400000 22.2324 0.0290000     33.0097    0.128586
5565.58 853.825 22.2126 0.0350000 21.9031 0.0220000 21.8124 0.0340000     11.9183   0.0317630
1514.89 860.112 24.2586 0.0330000 23.6231 0.0260000 23.3504 0.0200000     23.3239   0.0290285
5069.49 890.100 23.3896 0.0620000 23.0201 0.0370000 22.9154 0.0320000     14.9830   0.0207119
4192.11 916.105 22.5496 0.0440000 22.2271 0.0210000 22.0524 0.0270000     12.6597   0.0277383
3206.55 929.366 19.8666 0.0220000 19.7391 0.0230000 19.5974 0.0270000     4.67005   0.0644849
2833.85 934.763 16.1636 0.0670000 15.8421 0.0320000 16.2514 0.0770000     0.00000     0.00000
3753.15 962.066 21.7836 0.0330000 21.4701 0.0280000 21.2654 0.0200000     11.6920   0.0418810
5265.82 968.731 20.4176 0.0390000 20.1031 0.0220000 19.9984 0.0260000     10.9507   0.0849589
5688.35 974.770 22.0166 0.0230000 21.7591 0.0230000 21.6134 0.0240000     10.2247   0.0296745
5251.13 981.928 22.0226 0.0390000 21.7231 0.0180000 21.6214 0.0260000     11.4617   0.0347129
1666.20 987.876 24.4676 0.0870000 23.5951 0.0830000 23.1724 0.0680000     30.5859   0.0557286
1447.06 995.546 19.2886 0.0240000 19.1471 0.0270000 18.9774 0.0300000     4.99102   0.0916847
1506.04 1042.64 19.3066 0.0400000 19.0021 0.0280000 18.8534 0.0220000     10.0715    0.156885
3232.75 1059.07 23.1066 0.0370000 23.1641 0.0230000 23.1714 0.0330000     0.00000     0.00000
3580.43 1100.79 19.6696 0.0410000 19.5751 0.0330000 19.5684 0.0240000     3.52765   0.0646715
3580.92 1107.28 17.3746 0.0300000 17.2631 0.0240000 17.1024 0.0240000     2.59389    0.230669
2889.44 1114.67 17.7356 0.0290000 17.6011 0.0170000 17.5674 0.0210000     3.80183    0.197648
3789.76 1139.01 19.3986 0.0390000 19.0921 0.0230000 18.9874 0.0230000     10.1964    0.151293
2353.05 1185.88 23.8586 0.0410000 23.2161 0.0280000 22.9834 0.0240000     23.1612   0.0380861
4204.13 1204.51 18.7566 0.0320000 18.4841 0.0250000 18.3984 0.0240000     8.71453    0.182241
4886.74 1219.03 22.8676 0.0340000 22.5921 0.0170000 22.4484 0.0280000     11.7695   0.0204327
2708.27 1239.17 14.2316 0.0270000 14.1541 0.0220000 14.2844 0.0190000     0.00000     0.00000
3397.44 1246.24 23.2626 0.0440000 22.8891 0.0400000 22.6574 0.0320000     14.9350   0.0225704
4276.36 1268.61 22.9506 0.0310000 22.6141 0.0270000 22.4824 0.0220000     13.5383   0.0237791
2685.30 1278.27 18.8536 0.0290000 18.7381 0.0160000 18.6824 0.0210000     4.00063    0.112246
5385.73 1327.36 19.6626 0.0260000 19.5501 0.0230000 19.4804 0.0270000     4.06240   0.0682317
5260.18 1354.56 20.6376 0.0280000 20.4881 0.0270000 20.4364 0.0170000     5.91485   0.0463001
3094.21 1360.60 24.5226 0.0530000 24.2011 0.0230000 24.0264 0.0370000     16.7451   0.0123214
2311.09 1377.35 19.5306 0.0230000 19.3761 0.0310000 19.3374 0.0180000     5.43351   0.0830408
2258.40 1386.79 25.0416 0.0300000 24.5401 0.0470000 24.4084 0.0580000     21.7334   0.0148100
3079.74 1402.32 17.8486 0.0190000 17.5261 0.0180000 17.3904 0.0220000     8.49886    0.364109
5615.92 1403.32 21.5076 0.0320000 21.1561 0.0280000 21.0774 0.0240000     12.6676   0.0540131
5397.09 1409.81 23.6276 0.0350000 23.4161 0.0330000 23.2424 0.0380000     12.3523   0.0135461
3130.30 1415.83 20.4326 0.0240000 20.0101 0.0290000 19.8884 0.0180000     14.4482    0.126120
3720.82 1419.22 24.7566 0.0490000 24.3311 0.0300000 24.2364 0.0320000     19.4740   0.0140722
3110.94 1424.15 17.5436 0.0230000 17.2041 0.0210000 17.0564 0.0220000     8.63694    0.472881
3722.67 1430.10 23.3376 0.0310000 22.9871 0.0260000 22.8204 0.0260000     14.4004   0.0199965
2564.42 1438.56 18.1316 0.0190000 18.0471 0.0150000 17.9744 0.0200000     2.55447    0.149966
4454.82 1490.34 18.1196 0.0190000 17.9371 0.0150000 17.8484 0.0200000     5.53068    0.190281
3022.00 1509.99 21.4846 0.0310000 21.1951 0.0260000 20.9994 0.0210000     10.7648   0.0454888
1525.18 1510.80 17.2066 0.0330000 16.8631 0.0340000 16.5694 0.0170000     8.67659    0.617506
3342.80 1518.12 17.8826 0.0490000 17.7241 0.0320000 17.7024 0.0340000     4.63496    0.197094
3895.68 1527.53 18.0496 0.0230000 17.7541 0.0200000 17.6174 0.0220000     8.15000    0.292493
3397.11 1528.89 18.1646 0.0440000 17.9771 0.0240000 17.9344 0.0230000     5.71428    0.189167
4348.95 1562.61 20.4056 0.0280000 20.2441 0.0130000 20.1894 0.0250000     6.11483   0.0540516
878.490 1567.44 18.5786 0.0320000 18.3241 0.0290000 18.1834 0.0320000     8.04265    0.187369
2763.10 1567.66 23.5306 0.0360000 23.1521 0.0200000 22.9454 0.0190000     15.4453   0.0198016
5314.51 1567.76 22.1146 0.0360000 21.9241 0.0270000 21.8124 0.0240000     8.51597   0.0236578
4082.97 1571.96 24.0266 0.0310000 23.8771 0.0260000 23.6014 0.0260000     0.00000     0.00000
3681.05 1580.30 24.0846 0.0550000 23.6321 0.0300000 23.4744 0.0320000     18.3197   0.0190082
4349.73 1588.18 20.1496 0.0420000 19.8241 0.0260000 19.6984 0.0190000     11.2974    0.106722
3561.80 1593.56 23.3666 0.0220000 23.0351 0.0130000 22.8284 0.0260000     14.1034   0.0191161
3585.90 1604.76 22.3126 0.0420000 22.2151 0.0240000 22.0964 0.0130000     6.81141   0.0172069
1555.37 1642.73 17.5046 0.0420000 17.3571 0.0310000 17.3294 0.0240000     3.67681    0.243092
4203.38 1689.09 22.8546 0.0370000 22.4771 0.0280000 22.2964 0.0210000     14.5394   0.0279069
3266.34 1717.37 19.6956 0.0220000 19.4411 0.0200000 19.3454 0.0240000     8.81936    0.109691
4555.57 1745.43 22.2126 0.0160000 21.9091 0.0190000 21.7224 0.0280000     11.7409   0.0309868
3184.33 1751.39 16.3646 0.0580000 16.2461 0.0590000 16.1174 0.0320000     1.09370    0.440786
2683.70 1753.59 21.4816 0.0300000 21.1091 0.0270000 20.9624 0.0190000     13.2718   0.0583646
5532.35 1753.69 20.0206 0.0340000 19.7011 0.0150000 19.5794 0.0220000     11.0248    0.113275
3375.36 1758.07 17.6696 0.0370000 17.5351 0.0140000 17.5064 0.0190000     3.71339    0.205088
4197.49 1764.67 18.3256 0.0220000 18.0301 0.0150000 17.8914 0.0220000     8.70683    0.248844
4729.11 1769.07 21.8616 0.0270000 21.5511 0.0150000 21.3794 0.0310000     11.6506   0.0397322
3033.33 1769.32 21.3156 0.0330000 21.2231 0.0290000 21.1644 0.0210000     4.85044   0.0265202
5447.49 1794.86 19.9996 0.0320000 19.7331 0.0230000 19.6324 0.0220000     9.30485   0.0926938
1213.34 1796.13 17.4396 0.0280000 17.3031 0.0190000 17.2354 0.0180000     3.29498    0.243295
5498.49 1825.93 23.4676 0.0320000 23.2651 0.0280000 23.0344 0.0280000     11.7910   0.0140586
4923.96 1841.05 20.2996 0.0320000 20.0741 0.0240000 19.9814 0.0210000     7.94537   0.0687957
3070.98 1841.06 17.7586 0.0220000 17.7131 0.0110000 17.6394 0.0200000     1.10750    0.160195
1695.74 1841.07 19.0696 0.0270000 18.6341 0.0170000 18.4684 0.0190000     13.3992    0.259446
3733.50 1873.74 19.5646 0.0280000 19.4891 0.0180000 19.4124 0.0110000     2.87642   0.0645095
4012.94 1878.90 22.9536 0.0210000 22.6451 0.0180000 22.4644 0.0240000     12.7773   0.0217345
5184.37 1882.07 18.6456 0.0410000 18.3791 0.0380000 18.3164 0.0340000     8.45460    0.187543
957.874 1886.93 22.6716 0.0260000 22.2821 0.0370000 22.1154 0.0270000     14.6732   0.0318626
5128.78 1890.37 20.5566 0.0240000 20.2701 0.0160000 20.1634 0.0210000     10.0508   0.0722901
830.211 1911.39 21.3856 0.0400000 20.9281 0.0420000 20.7594 0.0370000     15.8917   0.0785746
3700.54 1912.61 22.8206 0.0270000 22.4881 0.0150000 22.2254 0.0210000     13.2682   0.0251012
976.621 1920.32 23.2226 0.0300000 22.9911 0.0180000 22.7854 0.0290000     11.7766   0.0163603
1465.34 1977.03 19.0276 0.0240000 18.8311 0.0190000 18.6854 0.0240000     6.58846    0.132778
3893.44 2003.07 19.4006 0.0280000 19.1191 0.0310000 18.9694 0.0120000     9.43643    0.141082
1170.22 2021.95 25.8436 0.0640000 25.4421 0.0480000 25.1664 0.0980000     0.00000     0.00000
1104.85 2038.45 17.2836 0.0280000 17.1091 0.0250000 16.7934 0.0230000     3.85424    0.303633
4419.87 2040.00 22.1586 0.0270000 21.8711 0.0220000 21.6894 0.0200000     11.2219   0.0301226
3810.23 2051.28 22.8946 0.0180000 22.4411 0.0200000 22.2554 0.0170000     16.7549   0.0351627
1404.31 2072.31 25.1456 0.0440000 25.2591 0.0460000 24.8674 0.0580000     0.00000     0.00000
1366.45 2081.66 17.1346 0.0250000 17.0661 0.0200000 16.8264 0.0220000     1.12957    0.229231
2417.08 2091.18 18.1766 0.0210000 17.9281 0.0220000 17.7964 0.0260000     7.33494    0.229351
4964.07 2107.97 21.4776 0.0300000 21.3311 0.0190000 21.2434 0.0170000     6.52586   0.0283870
3110.54 2112.73 21.1506 0.0270000 20.8241 0.0200000 20.6424 0.0220000     11.6335   0.0602883
4512.40 2116.02 18.5656 0.0280000 18.2311 0.0170000 18.1014 0.0170000     10.0801    0.246620
5351.52 2122.99 18.3356 0.0310000 18.1081 0.0170000 18.0084 0.0180000     7.05139    0.193390
4798.80 2129.05 21.3156 0.0250000 21.2131 0.0180000 21.1274 0.0240000     5.12363   0.0272373
2097.48 2138.45 24.3196 0.0270000 23.6771 0.0350000 23.3804 0.0310000     23.5905   0.0287753
2228.63 2146.26 21.8866 0.0200000 21.9091 0.0180000 21.7794 0.0260000     3.36684   0.0155028
3029.65 2148.46 22.7106 0.0510000 22.4331 0.0360000 22.2974 0.0380000     11.6299   0.0225194
800.911 2154.77 24.8136 0.0650000 24.6731 0.0370000 24.4304 0.0650000     0.00000     0.00000
1551.17 2155.12 18.5676 0.0230000 18.5001 0.0240000 18.4614 0.0250000     2.33994    0.112798
1130.14 2163.06 24.5316 0.0480000 24.4701 0.0310000 24.4714 0.0450000     0.00000     0.00000
3355.32 2176.80 22.4996 0.0250000 22.0361 0.0160000 21.8174 0.0260000     16.7691   0.0453309
747.351 2185.74 20.6706 0.0340000 20.4811 0.0290000 20.3504 0.0220000     7.16391   0.0510225
5420.32 2199.53 18.9896 0.0210000 18.7311 0.0240000 18.6464 0.0180000     8.45021    0.160398
2041.84 2229.46 24.3416 0.0400000 23.8321 0.0190000 23.6334 0.0230000     20.0967   0.0194717
1633.16 2240.46 17.8536 0.0410000 17.5531 0.0260000 17.4334 0.0200000     7.94809    0.336714
3380.43 2242.98 21.7006 0.0330000 21.2111 0.0200000 21.0414 0.0190000     17.0366   0.0735240
4481.37 2248.50 18.7666 0.0190000 18.4511 0.0100000 18.2874 0.0230000     10.0311    0.198869
1649.63 2264.55 16.9696 0.0360000 16.7261 0.0280000 16.5584 0.00900000     5.31291    0.478541
3368.13 2281.07 21.1466 0.0310000 21.0171 0.0300000 20.9334 0.0150000     5.69178   0.0322823
4084.99 2285.09 24.9706 0.0410000 24.5771 0.0300000 24.3414 0.0400000     19.2997   0.0121745
4209.95 2285.24 21.2016 0.0180000 21.0031 0.0230000 20.8134 0.0190000     7.77906   0.0399818
2415.68 2292.24 22.7916 0.0290000 22.3691 0.0280000 22.1524 0.0240000     15.7508   0.0334520
931.649 2303.69 20.8176 0.0260000 20.5481 0.0200000 20.4114 0.0280000     9.66575   0.0603775
1198.15 2321.28 24.5966 0.0370000 24.5701 0.0300000 24.3324 0.0350000     0.00000     0.00000
3403.15 2325.28 17.6936 0.0300000 17.5351 0.0150000 17.4654 0.0220000     4.30884    0.223279
2352.61 2332.42 17.8906 0.0220000 17.6141 0.0260000 17.5384 0.0240000     7.39678    0.300303
2473.19 2332.93 20.9446 0.0280000 20.8091 0.0190000 20.7094 0.0210000     5.69812   0.0375704
1110.90 2338.54 23.1806 0.0220000 22.9011 0.0260000 22.7944 0.0290000     12.6072   0.0183866
3369.75 2352.28 17.3306 0.0220000 17.0891 0.0290000 16.8934 0.0300000     5.62926    0.374195
4133.70 2352.33 19.7006 0.0230000 19.7241 0.0180000 19.6164 0.0180000  -0.0101060   0.0448293
1428.85 2354.60 20.1656 0.0250000 20.0901 0.0250000 20.0634 0.0170000     3.33619   0.0472771
4416.80 2368.89 19.9286 0.0170000 19.4801 0.0120000 19.3184 0.0140000     14.8895    0.171642
2731.88 2404.78 22.5896 0.0170000 22.2311 0.0220000 22.0244 0.0230000     13.6924   0.0298242
2058.74 2407.91 23.9016 0.0300000 23.5501 0.0230000 23.3174 0.0290000     15.8728   0.0164626
5019.06 2415.51 19.9256 0.0160000 19.7821 0.0130000 19.6574 0.0190000     5.19584   0.0655633
1619.00 2422.31 21.6476 0.0370000 21.1321 0.0390000 20.8924 0.0360000     17.8818   0.0818057
1604.59 2438.13 23.3516 0.0250000 23.0171 0.0220000 22.8424 0.0240000     14.1235   0.0193211
1263.06 2472.70 19.4946 0.0170000 19.2031 0.0220000 19.1204 0.0210000     9.80635    0.138574
3492.78 2478.32 18.2576 0.0260000 17.9491 0.0180000 17.8204 0.0200000     8.86601    0.271510
4012.54 2481.63 22.4946 0.0270000 21.9361 0.0130000 21.5424 0.0160000     19.6334   0.0602880
1593.62 2492.58 18.5096 0.0180000 18.1961 0.0200000 18.0674 0.0220000     9.48841    0.236238
3973.62 2505.24 21.2456 0.0200000 21.1341 0.0180000 20.9264 0.0220000     5.28278   0.0287488
4175.45 2516.63 19.2496 0.0250000 18.8921 0.0190000 18.7434 0.0120000     11.6460    0.182200
3582.41 2525.36 20.8416 0.0220000 20.6431 0.0170000 20.4794 0.0190000     7.55486   0.0481017
4763.67 2533.34 18.1706 0.0210000 18.0691 0.0130000 18.0014 0.0160000     3.09937    0.154103
4982.61 2533.80 18.9816 0.0280000 18.7161 0.0200000 18.5814 0.0160000     8.65782    0.163774
4980.36 2537.21 18.4936 0.0220000 18.2761 0.0160000 18.1134 0.0210000     6.85665    0.178373
3844.79 2539.22 19.6216 0.0200000 19.3581 0.0200000 19.2194 0.0140000     9.04201    0.118463
3139.05 2541.16 15.1306 0.0250000 14.5481 0.0200000 14.4644 0.0220000     0.00000     0.00000
3476.69 2560.71 18.0846 0.0290000 17.8251 0.0240000 17.6044 0.0210000     7.40000    0.253976
3735.59 2570.19 18.2996 0.0170000 17.9521 0.0190000 17.8014 0.0210000     9.84136    0.300778
2361.08 2596.62 20.3766 0.0220000 20.1931 0.0210000 20.1134 0.0240000     6.74631   0.0586621
2713.19 2599.75 19.6196 0.0170000 19.4461 0.0170000 19.2634 0.0220000     6.08865   0.0840536
4603.85 2612.27 24.3046 0.0300000 23.9281 0.0290000 23.6684 0.0240000     17.3932   0.0148711
4821.49 2617.66 18.4846 0.0210000 18.2881 0.0120000 18.1824 0.0190000     6.21086    0.170539
5207.87 2620.19 23.3466 0.0220000 23.1661 0.0220000 23.0114 0.0270000     11.0474   0.0140279
3736.56 2622.77 17.4326 0.0260000 17.2801 0.0170000 17.0684 0.0160000     3.64554    0.259060
2786.65 2636.08 20.8236 0.0200000 20.6931 0.0210000 20.6004 0.0140000     5.44770   0.0396258
4944.27 2654.00 21.6736 0.0220000 21.2811 0.0210000 21.1224 0.0160000     14.0233   0.0561206
1238.27 2656.47 25.0376 0.0560000 24.7271 0.0390000 24.7044 0.0430000     0.00000     0.00000
4001.09 2661.39 18.7126 0.0160000 18.3051 0.0260000 18.1194 0.0190000     12.0407    0.290251
2484.21 2662.45 21.2426 0.0210000 20.9461 0.0190000 20.7544 0.0160000     10.8146   0.0524326
4134.77 2677.97 20.3916 0.0250000 19.8591 0.0220000 19.6584 0.0180000     17.7697    0.173285
3489.72 2681.05 20.2756 0.0180000 19.7521 0.0140000 19.5214 0.0160000     17.4148    0.177725
2972.00 2685.84 20.8986 0.0440000 20.5921 0.0300000 20.3554 0.0370000     10.8387   0.0646439
2975.85 2686.97 21.5176 0.0400000 21.2651 0.0270000 21.0584 0.0350000     9.64378   0.0399108
1026.66 2696.96 20.5276 0.0310000 20.2861 0.0230000 20.1564 0.0290000     8.60149   0.0644659
4098.02 2697.79 18.8836 0.0220000 18.6771 0.0180000 18.5344 0.0180000     6.79293    0.146821
4464.66 2698.24 19.1686 0.0230000 18.9891 0.0220000 18.8394 0.0170000     6.16885    0.116125
3011.41 2703.02 25.4416 0.0690000 24.9281 0.0440000 24.8454 0.0530000     22.9161   0.0132397
3811.56 2712.16 20.5226 0.0210000 20.0621 0.0310000 19.7714 0.0180000     15.6681    0.135170
